搒摴晎導,巗嬫挰懞,旔擄強柤,廧強,堒搙,宱搙,旔擄強,堦帪旔擄強,峀堟旔擄強,抧恔,晽悈奞,捗攇,廂梕恖悢,旛拁昳,旛峫
孮攏導,懢揷巗,錗捤杮挰拞墰塣摦岞墍,孮攏導懢揷巗戝尨挰383-75,36.3530074,139.298344,0,1,0,1,1,0,,,
孮攏導,埨拞巗,埨拞巗栶強,孮攏導埨拞巗埨拞1-23-13,36.326267619536,138.88636742225,1,0,0,-,-,-,,,旔擄強
孮攏導,懢揷巗,錗捤杮挰拞妛峑,孮攏導懢揷巗戝尨挰695,36.359403284151,139.2945946379,1,0,0,1,1,0,5391恖,,旔擄強
孮攏導,梂妝孲愮戙揷挰,惣梒抰墍,孮攏導梂妝孲愮戙揷挰愒娾1755,36.215411425832,139.43983985097,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫戞擇拞妛峑,孮攏導埳惃嶈巗杧岥挰俀俁俈斣抧侾,36.2911102,139.185860,1,0,0,-,-,-,4716恖,,
孮攏導,廰愳巗,愇尨惣廧柉僙儞僞乕,孮攏導廰愳巗愇尨1271斣抧2,36.486581514564,138.99439237921,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗愒杧撿帣摱娰,孮攏導埳惃嶈巗杧壓挰俀俈俇斣抧,36.3676014,139.213768,1,0,0,-,-,-,141恖,,
孮攏導,埳惃嶈巗,埳惃嶈巗棫怋楡梒抰墍,孮攏導埳惃嶈巗忋怉栘杮挰俀俈係侽斣抧俀,36.3343552,139.210435,1,0,0,-,-,-,341恖,,
孮攏導,懢揷巗,憗愳岞墍,孮攏導懢揷巗怴揷憗愳挰15,36.2922878,139.261502,0,1,0,1,1,0,,,
孮攏導,懢揷巗,嫮屗拞妛峑,孮攏導懢揷巗揤椙挰72-3,36.33353053759,139.33511723685,1,0,0,1,1,0,2652恖,,旔擄強
孮攏導,屷嵢孲搶屷嵢挰,擾懞夵慞娐嫬僙儞僞乕,孮攏導屷嵢孲搶屷嵢挰戝帤墱揷39-1,36.553000644337,138.90084546874,1,0,0,-,-,-,,,旔擄応強
孮攏導,傒偳傝巗,戝娫乆挰戞10嬫岞柉娰,孮攏導傒偳傝巗戝娫乆挰嬎尨525-1,36.439795959522,139.27185386562,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗撿岞柉娰,孮攏導埳惃嶈巗忋愹挰俇侾俋斣抧侾,36.3126544,139.189061,1,0,0,-,-,-,263恖,,
孮攏導,棙崻孲傒側偐傒挰,僇儖僠儍乕僙儞僞乕寧栭栰杒晹懱堢娰,孮攏導棙崻孲傒側偐傒挰忋杚1735,36.73074102647,138.98289423835,1,0,0,-,-,-,,,旔擄抧
孮攏導,埳惃嶈巗,埳惃嶈巗棫戞嶰拞妛峑,孮攏導埳惃嶈巗攇巙峕挰侾俋侽俁斣抧侾,36.3434036,139.190080,1,0,0,-,-,-,4062恖,,
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬嵮彈彫妛峑,孮攏導埳惃嶈巗嫬壓熀柤俀侽俀侽斣抧,36.3004083,139.238835,1,0,0,-,-,-,2887恖,,
孮攏導,懢揷巗,懢揷峴惌僙儞僞乕,孮攏導懢揷巗杮挰20-1,36.29658219,139.37421470,1,0,0,1,1,0,526恖,,
孮攏導,傒偳傝巗,戝娫乆挰戞14嬫廤夛強,孮攏導傒偳傝巗戝娫乆挰崅捗屗559-5,36.434494086311,139.28651649128,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,屷嵢孲搶屷嵢挰,攼尨廤夛強,孮攏導屷嵢孲搶屷嵢挰戝帤壀嶈27-3,36.543783055039,138.93899503583,1,0,0,-,-,-,,,旔擄応強
孮攏導,棙崻孲傒側偐傒挰,傒側偐傒挰奍榞帣摱岞墍,孮攏導棙崻孲傒側偐傒挰寧栭栰3272斣抧4,36.685540516277,138.98985068826,-,-,-,-,-,-,,,旔擄抧
孮攏導,埳惃嶈巗,埳惃嶈巗棫怋楡彫妛峑,孮攏導埳惃嶈巗忋怉栘杮挰俀俈俇俁斣抧,36.3337765,139.211613,1,0,0,-,-,-,3872恖,,
孮攏導,娒妝孲娒妝挰,嶚怷岞夛摪,孮攏導娒妝孲娒妝挰,36.250178055699,138.92731415605,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗嫬帣摱僙儞僞乕,孮攏導埳惃嶈巗嫬怴塰侾俀斣抧係,36.2778513,139.264464,1,0,0,-,-,-,215恖,,
孮攏導,埳惃嶈巗,埳惃嶈巗棫愒杧撿彫妛峑,孮攏導埳惃嶈巗杧壓挰俀俇係斣抧侾,36.3670129,139.213297,1,0,0,-,-,-,3220恖,,
孮攏導,摗壀巗,曐旤岞夛摪,孮攏導摗壀巗曐旤129-3,36.2003544,139.059004,1,0,0,1,1,0,,,
孮攏導,棙崻孲傒側偐傒挰,暯弌夛娰,孮攏導棙崻孲傒側偐傒挰摗尨796,36.816023888142,139.05372879019,1,0,0,-,-,-,,,旔擄抧
孮攏導,棙崻孲徍榓懞,戝壨尨彫懱堢娰,孮攏導棙崻孲徍榓懞巺堜5455-354,36.619454937253,139.11492175124,1,0,0,1,0,0,,,旔擄応強
孮攏導,懡栰孲忋栰懞,偄偒偄偒僙儞僞乕,孮攏導懡栰孲忋栰懞壋晝630-1,36.08431161018,138.75139123045,1,0,0,-,-,-,,,旔擄強
孮攏導,埳惃嶈巗,孮攏導棫埳惃嶈崅摍妛峑,孮攏導埳惃嶈巗撿愮栘挰侾俇俈侽斣抧,36.2966602,139.216509,1,0,0,-,-,-,1793恖,,
孮攏導,廰愳巗,彫栰忋曐寬僙儞僞乕,孮攏導廰愳巗,36.549323942343,138.9533538692,1,0,0,-,-,-,,,俀師旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗峀悾惗奤妛廗娰,孮攏導埳惃嶈巗傂傠偣挰係侽俉侽斣抧俆,36.3022511,139.194614,1,0,0,-,-,-,385恖,,
孮攏導,埳惃嶈巗,埳惃嶈巗愒杧偁偝傂帣摱娰,孮攏導埳惃嶈巗崄椦挰堦挌栚侾俁係俉斣抧侾,36.3852712,139.248427,1,0,0,-,-,-,149恖,,
孮攏導,摗壀巗,懱尡妛廗娰,孮攏導摗壀巗忳尨1089-2,36.1431014,139.040351,1,0,0,1,1,0,,,
孮攏導,屷嵢孲拞擵忦挰,壓戲岞柉娰,孮攏導屷嵢孲拞擵忦挰,36.566132875348,138.63443482086,1,0,0,-,-,-,,,旔擄応強
孮攏導,屷嵢孲拞擵忦挰,榋崌曐寬僙儞僞乕,孮攏導屷嵢孲拞擵忦挰愒娾195,36.578194623979,138.62663229841,1,0,0,-,-,-,,,旔擄応強
孮攏導,嵅攇孲嬍懞挰,戞1曐堢強,孮攏導嵅攇孲嬍懞挰壓怴揷176,36.306370771976,139.11330197945,1,0,0,-,-,-,,,旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗偁偢傑懱堢娰,孮攏導埳惃嶈巗揷晹堜挰嶰挌栚俀侽俋侽斣抧,36.3464815,139.256613,1,0,0,-,-,-,1075恖,,
孮攏導,娒妝孲壓恗揷挰,攏嶳幮夛懱堢娰,孮攏導娒妝孲壓恗揷挰,36.228342377152,138.80716123168,1,0,0,-,-,-,,,旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬撿拞妛峑,孮攏導埳惃嶈巗嫬侾俉俉斣抧,36.2672967,139.255045,1,0,0,-,-,-,3357恖,,
孮攏導,埳惃嶈巗,埳惃嶈巗嫬崉巙岞柉娰,孮攏導埳惃嶈巗嫬壓晲巑俉俇俀斣抧俁,36.277422,139.23504,1,0,0,-,-,-,321恖,,
孮攏導,懢揷巗,榁暉巸僙儞僞乕錗捤偄偙偄偺搾,孮攏導懢揷巗戝尨挰641-2,36.35798674,139.29885820,1,0,0,1,1,0,364恖,,
孮攏導,廰愳巗,怴壆晘慜壨尨廧柉僙儞僞乕,孮攏導廰愳巗敿揷795斣抧3,36.45976436706,139.02160794983,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,屷嵢孲捼楒懞,栧奓僐儈儏僯僥傿僙儞僞乕,孮攏導屷嵢孲捼楒懞栧奓182,36.539222223284,138.52537067686,1,0,0,-,-,-,,,旔擄応強
孮攏導,懢揷巗,搶怴挰拞墰岞墍,孮攏導懢揷巗搶怴挰806,36.32773215734,139.41550075079,-,-,-,1,1,0,,,堦帪旔擄抧
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬搶彫妛峑,孮攏導埳惃嶈巗嫬暷壀俀俆俁斣抧俀,36.2677949,139.261546,1,0,0,-,-,-,2045恖,,
孮攏導,娒妝孲壓恗揷挰,媽壓恗揷曐堢墍,孮攏導娒妝孲壓恗揷挰,36.206541561375,138.78369068198,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫愒杧彫妛峑,孮攏導埳惃嶈巗惣媣曐挰堦挌栚俈俀斣抧,36.3794956,139.228145,1,0,0,-,-,-,2897恖,,
孮攏導,埳惃嶈巗,埳惃嶈巗棫偁偢傑彫妛峑,孮攏導埳惃嶈巗搶挰俀俈俈侽斣抧,36.3450561,139.241900,1,0,0,-,-,-,3098恖,,
孮攏導,摗壀巗,彫栰彫妛峑,孮攏導摗壀巗怷541,36.2782256,139.075355,1,0,0,1,1,0,,,
孮攏導,埨拞巗,暥壔僙儞僞乕,孮攏導埨拞巗埨拞3-9-63,36.33016762883,138.89366409802,-,-,-,-,-,-,,,旔擄応強
孮攏導,廰愳巗,惣塝廤夛強,孮攏導廰愳巗愇尨1593斣抧1,36.487012022535,138.98886787623,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,杒孮攏孲怸搶懞,摿暿梴岇榁恖儂乕儉偟傫偲偆墤,孮攏導杒孮攏孲怸搶懞,36.420223596867,138.96638101492,1,0,0,-,-,-,,,偦偺懠偺旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬崉巙彫妛峑,孮攏導埳惃嶈巗嫬壓晲巑俉俁侾斣抧,36.2758742,139.236549,1,0,0,-,-,-,2573恖,,
孮攏導,廰愳巗,尨廤夛強,孮攏導廰愳巗懞忋928斣抧1,36.55734352176,138.91271602041,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,娰椦巗,巗柉懱堢娰,孮攏導娰椦巗摉嫿挰1904,36.246993417598,139.55889994003,1,0,0,1,0,0,,,旔擄巤愝
孮攏導,娒妝孲娒妝挰,媽戞13嬫廧柉僙儞僞乕,孮攏導娒妝孲娒妝挰,36.202215886034,138.88254868872,-,-,-,-,-,-,,,旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬惣拞妛峑,孮攏導埳惃嶈巗嫬壓晲巑俉俈俀斣抧俀,36.2764087,139.235479,1,0,0,-,-,-,2512恖,,
孮攏導,梂妝孲梂妝挰,嬑楯惵彮擭儂乕儉,孮攏導梂妝孲梂妝挰戝帤愇懪1123,36.2698618,139.4479331,1,0,0,1,1,0,,,
孮攏導,埨拞巗,娾栰扟岞柉娰,孮攏導埨拞巗娾堜峛617,36.329987909257,138.92763880592,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,懢揷巗,栘嶈拞妛峑,孮攏導懢揷巗怴揷栘嶈挰301,36.274139068694,139.30290805026,1,0,0,1,1,0,3316恖,,旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗柤榓岞柉娰,孮攏導埳惃嶈巗杧岥挰係俋俀斣抧,36.2915370,139.180236,1,0,0,-,-,-,255恖,,
孮攏導,廰愳巗,巕榌廧柉僙儞僞乕,孮攏導廰愳巗忋敀堜3340,36.544845940868,139.02053389253,1,0,0,1,1,0,,,俀師旔擄応強丒巜掕旔擄強
孮攏導,懢揷巗,惣拞妛峑,孮攏導懢揷巗敧敠挰24-1,36.30023170462,139.36625145602,1,0,0,1,1,0,4114恖,,旔擄強
孮攏導,懡栰孲忋栰懞,忋栰彫妛峑,孮攏導懡栰孲忋栰懞怴塇32,36.084959368606,138.78524407511,1,0,0,-,-,-,,,旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫怋楡戞擇彫妛峑,孮攏導埳惃嶈巗壓怉栘挰侾俀侽俁斣抧,36.3233798,139.215158,1,0,0,-,-,-,3095恖,,
孮攏導,棙崻孲傒側偐傒挰,屻娬岞柉娰,孮攏導棙崻孲傒側偐傒挰屻娬1244-7,36.678382801381,139.00038548053,1,0,0,-,-,-,,,旔擄抧
孮攏導,娰椦巗,夘岇巟墖僙儞僞乕偙偙傠,孮攏導娰椦巗戝庤挰10-40,36.247803309528,139.54002055666,-,-,-,-,-,-,,,嵭奞帪梫墖岇幰巤愝
孮攏導,娒妝孲娒妝挰,惗妶夵慞僙儞僞乕,孮攏導娒妝孲娒妝挰,36.197903956913,138.88506868337,-,-,-,-,-,-,,,旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬杒拞妛峑,孮攏導埳惃嶈巗嫬壓熀柤俀侽侾侾斣抧侾,36.299286,139.238652,1,0,0,-,-,-,2755恖,,
孮攏導,廰愳巗,撿挰岞夛摪,孮攏導廰愳巗廰愳2535斣抧,36.494125033227,139.00158334782,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,娰椦巗,撿曐堢墍,孮攏導娰椦巗杮挰3-6-1,36.244368305025,139.53593771745,1,0,0,1,0,0,,,旔擄巤愝
孮攏導,懢揷巗,忛惣拞妛峑,孮攏導懢揷巗怴栰挰74,36.305025392134,139.34898636638,1,0,0,1,1,0,3688恖,,旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫嶰嫿梒抰墍,孮攏導埳惃嶈巗攇巙峕挰侾侽俇俈斣抧,36.3438026,139.183186,1,0,0,-,-,-,185恖,,
孮攏導,娒妝孲娒妝挰,戞12嬫岞夛摪,孮攏導娒妝孲娒妝挰,36.196410344217,138.87346355072,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,廰愳巗,愒忛偺搾傆傟偁偄偺壠,孮攏導廰愳巗愒忛挰晘搰165斣抧3,36.533996954493,139.03186053114,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,梂妝孲愮戙揷挰,愒娾2嬫岞柉娰,孮攏導梂妝孲愮戙揷挰愒娾1037,36.208226202116,139.44104865632,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫撿梒抰墍,孮攏導埳惃嶈巗忋愹挰侾侾俇斣抧,36.3137651,139.190242,1,0,0,-,-,-,425恖,,
孮攏導,廰愳巗,戞11嬫廧柉僙儞僞乕,孮攏導廰愳巗,36.505605722989,138.9402382537,1,0,0,-,-,-,,,俀師旔擄応強
孮攏導,娰椦巗,旤墍彫妛峑,孮攏導娰椦巗旤墍挰27-1,36.231324574179,139.53210442562,1,0,0,1,1,0,,,旔擄巤愝
孮攏導,廰愳巗,壓彫栰巕廧柉僙儞僞乕,孮攏導廰愳巗彫栰巕590斣抧6,36.544202740094,138.96960720183,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗棫偁偢傑撿彫妛峑,孮攏導埳惃嶈巗嶰幒挰係俀俋侽斣抧,36.3289373,139.243523,1,0,0,-,-,-,2832恖,,
孮攏導,娰椦巗,僩乕僞儖働傾僒乕價僗娰椦僗僥?僔儑儞,孮攏導娰椦巗杮挰巐挌栚10-17,36.243756342775,139.53506527087,-,-,-,-,-,-,,,嵭奞帪梫墖岇幰巤愝
孮攏導,埨拞巗,斅旲岞柉娰,孮攏導埨拞巗斅旲1-6-20,36.337295599583,138.93009641983,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,杒孮攏孲媑壀挰,忋栰揷傆傟偁偄岞墍乮愝塩梡乯,孮攏導杒孮攏孲媑壀挰忋栰揷1256-23,36.458320216401,138.98112847453,1,0,0,-,-,-,,,旔擄強
孮攏導,埳惃嶈巗,孮攏導棫惛恄堛椕僙儞僞乕,孮攏導埳惃嶈巗崙掕挰擇挌栚俀俁俈係斣抧,36.3598138,139.233222,1,0,0,-,-,-,386恖,,
孮攏導,娰椦巗,挬擔挰岞墍,孮攏導娰椦巗挬擔挰抧撪,36.253519938966,139.54009412298,-,-,-,-,-,-,,,旔擄応強
孮攏導,嵅攇孲嬍懞挰,拞墰帣摱娰,孮攏導嵅攇孲嬍懞挰暉搰533-2,36.304546279849,139.12729191362,1,0,0,-,-,-,,,旔擄応強
孮攏導,杒孮攏孲怸搶懞,戞9嬫僐儈儏僯僥傿僙儞僞乕,孮攏導杒孮攏孲怸搶懞,36.432271999182,138.97531403207,1,0,0,-,-,-,,,偦偺懠偺旔擄強
孮攏導,埳惃嶈巗,孮攏導棫埳惃嶈彜嬈崅摍妛峑,孮攏導埳惃嶈巗攇巙峕挰侾侾侾俇斣抧,36.3405194,139.181303,1,0,0,-,-,-,1346恖,,
孮攏導,懢揷巗,榁暉巸僙儞僞乕偐偨偔傝偺棦,孮攏導懢揷巗媑戲挰5292,36.341057920329,139.37481998274,1,0,0,1,1,0,377恖,,旔擄強
孮攏導,懡栰孲忋栰懞,10嬫岞夛摪,孮攏導懡栰孲忋栰懞,36.084291351852,138.71969128506,1,0,0,-,-,-,,,旔擄強
孮攏導,屷嵢孲捼楒懞,拞尨廤棊僙儞僞乕,孮攏導屷嵢孲捼楒懞戝嶚3140,36.472391323848,138.48965650389,1,0,0,-,-,-,,,旔擄応強
孮攏導,埳惃嶈巗,埳惃嶈巗棫嫬彫妛峑,孮攏導埳惃嶈巗嫬俆侾俆斣抧,36.2726744,139.252348,1,0,0,-,-,-,2957恖,,
孮攏導,娒妝孲娒妝挰,忛挰岞夛摪,孮攏導娒妝孲娒妝挰戝帤彫敠668-1,36.227246678341,138.91707754474,1,0,0,-,-,-,,,旔擄強
孮攏導,懢揷巗,旜搰寬峃暉巸憹恑僙儞僞乕棙崻偺搾,孮攏導懢揷巗旛慜搰挰196-1,36.258477437461,139.34262144077,1,0,0,1,1,0,1000恖,,旔擄強
孮攏導,懢揷巗,摴偺墂偍偍偨,孮攏導懢揷巗敂愳挰701-1,36.264639970958,139.29642025221,-,-,-,1,1,0,,,堦帪旔擄抧
孮攏導,埳惃嶈巗,埳惃嶈巗棫杒彫妛峑,孮攏導埳惃嶈巗嬋椫挰俀俉斣俀係崋,36.3226196,139.191252,1,0,0,-,-,-,4237恖,,
孮攏導,廰愳巗,尒棫嬩妝晹,孮攏導廰愳巗愒忛挰尒棫264斣抧,36.514992669509,139.03601351108,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,棙崻孲傒側偐傒挰,恀惌岞柉娰,孮攏導棙崻孲傒側偐傒挰惌強753-1,36.670395026383,139.01132931689,1,0,0,-,-,-,,,旔擄抧
孮攏導,廰愳巗,愳尨挰夛娰,孮攏導廰愳巗廰愳2306斣抧,36.495802929085,138.99857246084,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,梂妝孲柧榓挰,搇崌揷廤棊僙儞僞乕,孮攏導梂妝孲柧榓挰搇崌揷132,36.215338500232,139.57987657836,1,0,0,1,0,1,,,旔擄強
孮攏導,懢揷巗,娾徏岞墍僌儔僂儞僪,孮攏導懢揷巗娾徏挰802-1,36.262243588229,139.3290197258,-,-,-,1,1,0,,,堦帪旔擄抧
孮攏導,娒妝孲娒妝挰,戞21嬫廧柉僙儞僞乕,孮攏導娒妝孲娒妝挰,36.264997719373,138.93562067657,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埨拞巗,堥晹壏愹夛娰,孮攏導埨拞巗堥晹1-12-21,36.300660470298,138.8488169467,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫偁偢傑杒彫妛峑,孮攏導埳惃嶈巗崙掕挰擇挌栚侾俇俀俈斣抧,36.3599580,139.245929,1,0,0,-,-,-,2607恖,,
孮攏導,廰愳巗,忋愳搰廧柉僙儞僞乕,孮攏導廰愳巗愳搰434斣抧12,36.532166536977,138.96888011462,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,傒偳傝巗,暉壀惣彫妛峑,孮攏導傒偳傝巗戝娫乆挰墫尨363,36.457524122108,139.26746482,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,廰愳巗,摗僲栘廤夛強,孮攏導廰愳巗廰愳2760斣抧3,36.494316620692,138.99423956434,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,娰椦巗,榋嫿岞柉娰,孮攏導娰椦巗怴廻1-4-30,36.241267673202,139.5309711993,1,0,0,1,1,0,,,旔擄巤愝
孮攏導,懡栰孲忋栰懞,傆傞偝偲懱尡僙儞僞乕乮偐偠偐偺棦妛墍乯,孮攏導懡栰孲忋栰懞撹尨229,36.086941803726,138.73457600756,1,0,0,-,-,-,,,旔擄強
孮攏導,懢揷巗,惗昳峴惌僙儞僞乕,孮攏導懢揷巗怴揷懞揷挰1107-1,36.315504818546,139.31282528172,1,0,0,1,1,0,726恖,,旔擄強
孮攏導,梂妝孲柧榓挰,攡尨廤棊僙儞僞乕,孮攏導梂妝孲柧榓挰攡尨799,36.197350423182,139.5306452886,1,0,0,1,0,1,,,旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗棫怋楡拞妛峑,孮攏導埳惃嶈巗忋怉栘杮挰俀侾俆俀斣抧俀,36.3305512,139.214041,1,0,0,-,-,-,4313恖,,
孮攏導,埨拞巗,巗棫尨巗彫妛峑嫿尨暘峑,孮攏導埨拞巗嫿尨2374-1,36.306723333009,138.83252120843,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,屷嵢孲挿栰尨挰,愳尨搾僟儉憤崌憡択僙儞僞乕,孮攏導屷嵢孲挿栰尨挰愳尨搾395,36.553482501097,138.70815866652,1,0,0,-,-,-,,,旔擄応強
孮攏導,梂妝孲愮戙揷挰,搶晹塣摦岞墍,孮攏導梂妝孲愮戙揷挰忋屲売600,36.201888951949,139.46244915268,-,-,-,1,0,0,,,旔擄応強
孮攏導,屷嵢孲崅嶳懞,孮攏導棫杒栄惵彮擭帺慠偺壠,孮攏導屷嵢孲崅嶳懞拞嶳6853斣抧18,36.58960628888,138.96120087685,1,0,0,-,-,-,,,旔擄応強丒旔擄巤愝
孮攏導,嵅攇孲嬍懞挰,忋梲彫妛峑,孮攏導嵅攇孲嬍懞挰旙墇921-1,36.321847866973,139.12463318288,1,0,0,-,-,-,,,旔擄応強
孮攏導,屷嵢孲挿栰尨挰,杒寉堜戲尋廋僙儞僞乕,孮攏導屷嵢孲挿栰尨挰杒寉堜戲1987-675,36.468382848351,138.58933668928,1,0,0,-,-,-,,,旔擄応強
孮攏導,娰椦巗,偪傛偩夘岇僗僥乕僔儑儞,孮攏導娰椦巗晉巑尒挰8-21,36.245663750811,139.52093309149,-,-,-,-,-,-,,,嵭奞帪梫墖岇幰巤愝
孮攏導,埳惃嶈巗,埳惃嶈巗棫嶁搶彫妛峑,孮攏導埳惃嶈巗彍働挰係俀俀斣抧,36.2801903,139.189570,1,0,0,-,-,-,2961恖,,
孮攏導,棙崻孲傒側偐傒挰,怴帯岞柉娰壓塇応暘娰壴偺栘暘幒,孮攏導棙崻孲傒側偐傒挰塇応1494,36.68547319,138.95391748086,1,0,0,-,-,-,,,旔擄抧
孮攏導,娒妝孲娒妝挰,戞15嬫岞夛摪,孮攏導娒妝孲娒妝挰,36.253405773436,138.92641223703,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,屷嵢孲拞擵忦挰,戲揷梒抰墍,孮攏導屷嵢孲拞擵忦挰戝帤壓戲搉38-2,36.610107722183,138.79587237214,1,0,0,-,-,-,,,旔擄応強
孮攏導,娰椦巗,愒塇岞柉娰,孮攏導娰椦巗愒惗揷挰1950-2,36.229248251274,139.56125019955,1,0,0,1,1,0,,,旔擄巤愝
孮攏導,娒妝孲娒妝挰,戞13嬫廧柉僙儞僞乕,孮攏導娒妝孲娒妝挰戝帤廐敤2147-1,36.202244282861,138.88256638725,1,0,0,-,-,-,,,旔擄強
孮攏導,娰椦巗,NPO朄恖儅僀儂乕儉巐偮梩,孮攏導娰椦巗惣杮挰6-21,36.250624710954,139.53220152465,-,-,-,-,-,-,,,嵭奞帪梫墖岇幰巤愝
孮攏導,棙崻孲傒側偐傒挰,搷栰彫妛峑,孮攏導棙崻孲傒側偐傒挰寧栭栰583,36.684318095354,138.9876337139,1,0,0,-,-,-,,,旔擄抧
孮攏導,埳惃嶈巗,埳惃嶈巗鉘偺嫿,孮攏導埳惃嶈巗徍榓挰侾俈侾俀斣抧俀,36.3313595,139.204133,1,0,0,-,-,-,896恖,,
孮攏導,懢揷巗,惗昳彫妛峑,孮攏導懢揷巗怴揷懞揷挰1365,36.315435327669,139.31391959018,1,0,0,1,1,0,3183恖,,旔擄強
孮攏導,娰椦巗,戞擇拞妛峑,孮攏導娰椦巗壛朄巘挰8-20,36.249903540565,139.55111990488,1,0,0,1,1,0,,,旔擄巤愝
孮攏導,廰愳巗,媖彫妛峑,孮攏導廰愳巗杒媖挰恀暻524,36.479882765269,139.04374732838,1,0,0,-,-,-,,,俀師旔擄応強丒巜掕旔擄強
孮攏導,梂妝孲梂妝挰,梂妝挰岞柉娰,孮攏導梂妝孲梂妝挰戝帤拞栰3170,36.2656074,139.4669712,1,0,0,1,1,0,,,
孮攏導,廰愳巗,杮愇尨夛娰,孮攏導廰愳巗愇尨550斣抧,36.483829668626,139.00377765568,1,0,0,1,1,0,,,巜掕嬞媫旔擄応強
孮攏導,嵅攇孲嬍懞挰,戞5曐堢強,孮攏導嵅攇孲嬍懞挰暉搰31-1,36.312073272217,139.11449046522,1,0,0,-,-,-,,,旔擄応強
孮攏導,杒孮攏孲媑壀挰,栘屗廤棊僙儞僞乕,孮攏導杒孮攏孲媑壀挰10204,36.440879746076,139.00138649721,1,0,0,-,-,-,,,旔擄強
孮攏導,埳惃嶈巗,埳惃嶈巗榁恖偄偙偄偺壠,孮攏導埳惃嶈巗愒杧幁搰挰俈係俉斣抧,36.3836790,139.250119,1,0,0,-,-,-,206恖,,
孮攏導,傒偳傝巗,偁偢傑彫妛峑,孮攏導傒偳傝巗搶挰恄屗501,36.542429514654,139.35227875726,1,0,0,-,-,-,,,旔擄応強丒旔擄強
孮攏導,懢揷巗,憗愳岞墍,孮攏導懢揷巗怴揷憗愳挰15,36.292211194224,139.26159592881,-,-,-,1,1,0,,,堦帪旔擄抧
孮攏導,懢揷巗,曮挰拞墰岞墍,孮攏導懢揷巗曮挰540,36.289106966375,139.33195332555,-,-,-,1,1,0,,,堦帪旔擄抧
孮攏導,棙崻孲傒側偐傒挰,傒側偐傒挰寧栭栰憤崌僌儔僂儞僪僞乕僎僢僩僶乕僪僑儖僼応,孮攏導棙崻孲傒側偐傒挰壓捗帤徖揷抧愭,36.677612687999,138.99023138113,-,-,-,-,-,-,,,旔擄抧
孮攏導,屷嵢孲拞擵忦挰,僶僀僥僢僋暥壔儂乕儖,孮攏導屷嵢孲拞擵忦挰,36.589730196335,138.82885614583,1,0,0,-,-,-,,,旔擄応強
孮攏導,棙崻孲傒側偐傒挰,怴帯岞柉娰愒扟暘娰,孮攏導棙崻孲傒側偐傒挰憡枔2173,36.742715810405,138.8967769103,1,0,0,-,-,-,,,旔擄抧
